repositories,stars_count,forks_count,issues_count,pull_requests,contributors,language,stars_count_zscore,stars_count_outlier,forks_count_zscore,forks_count_outlier,issues_count_zscore,issues_count_outlier,pull_requests_zscore,pull_requests_outlier,contributors_zscore,contributors_outlier,health_score,activity_ratio,issues_per_contributor,prs_per_contributor,health_category
skpandey885/HealhUb,19.0,36.0,1.0,0.0,23.0,HTML,-0.36817357933374306,0,-0.13485724084397424,0,-0.23610252708550783,0,-0.15394620170481416,0,0.39787464636723446,0,2.347826086956522,0.0,0.043478260869565216,0.0,Unhealthy
lmgonzalves/jelly,111.0,32.0,1.0,0.0,2.0,JavaScript,0.1735728238114142,0,-0.1661005343966719,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,71.0,0.0,0.5,0.0,Healthy
lmgonzalves/letters,57.0,8.0,1.0,0.0,2.0,JavaScript,-0.144408760643352,0,-0.3535602957128578,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,32.0,0.0,0.5,0.0,Healthy
lmgonzalves/lmgonzalves.github.io,3.0,0.0,1.0,0.0,0.0,CSS,-0.4623903450981182,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,2.0,0.0,1.0,0.0,Unhealthy
ankushKun/ankushKun,4.0,8.0,1.0,0.0,2.0,Unknown,-0.4565017972378448,0,-0.3535602957128578,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,5.5,0.0,0.5,0.0,Unhealthy
yashrajkakkad/AUtomate,5.0,2.0,1.0,1.0,3.0,Python,-0.45061324937757136,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.14376983019992506,0,2.0,0.5,0.3333333333333333,0.3333333333333333,Unhealthy
skpandey885/Flipkart-UI-Clone,0.0,0.0,1.0,0.0,0.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
jasineri/jasineri,28.0,37.0,1.0,0.0,0.0,Unknown,-0.315176648591282,0,-0.12704641745579984,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,64.0,0.0,1.0,0.0,Healthy
Shreeshrii/tess5training-rajarajan,1.0,0.0,1.0,0.0,0.0,Shell,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,1.0,0.0,Unhealthy
jasineri/useful-commands,22.0,2.0,1.0,0.0,2.0,Unknown,-0.3505079357529227,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,11.5,0.0,0.5,0.0,Healthy
andreyscott/banner,1.0,0.0,1.0,0.0,0.0,HTML,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,1.0,0.0,Unhealthy
aldriguz/dotnet-training,1.0,0.0,1.0,0.0,0.0,C#,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,1.0,0.0,Unhealthy
aldriguz/SampleMVC,1.0,0.0,1.0,0.0,0.0,C#,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,1.0,0.0,Unhealthy
ArefMq/action-recognition-via-snn,16.0,4.0,1.0,0.0,0.0,Python,-0.3858392229145634,0,-0.38480358926555547,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,19.0,0.0,1.0,0.0,Healthy
ArefMq/SPLCommunicationTester,2.0,3.0,1.0,0.0,0.0,C++,-0.4682788929583917,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,4.0,0.0,1.0,0.0,Unhealthy
AYIDouble/Decentralized-World-Wide-Web-ERC-721,13.0,5.0,1.0,1.0,2.0,Solidity,-0.40350486649538375,0,-0.37699276587738106,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.17085205402828305,0,8.5,0.5,0.5,0.5,Healthy
AYIDouble/IOTA-Arbitrage,13.0,6.0,1.0,0.0,2.0,JavaScript,-0.40350486649538375,0,-0.3691819424892066,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,9.0,0.0,0.5,0.0,Healthy
kdeldycke/awesome-falsehood,0.0,469.0,1.0,1.0,32.0,Unknown,-0.48005598867893856,0,3.2472292862355463,1,-0.23610252708550783,0,-0.11893550726001319,0,0.6416146608224562,0,14.625,0.5,0.03125,0.03125,Healthy
byt3bl33d3r/BeEF-API,75.0,23.0,1.0,1.0,0.0,Python,-0.038414899158429945,0,-0.23639794489024163,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,97.0,0.5,1.0,1.0,Healthy
newwebash/cat-clicker,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
newwebash/fcc-product-landing-page,0.0,0.0,1.0,0.0,0.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
newwebash/fcc-tribute-page,0.0,0.0,1.0,0.0,0.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
newwebash/portfolio-boilerplate,0.0,0.0,1.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
shreyassai123/NFT-Wallet,26.0,3.0,1.0,0.0,0.0,Swift,-0.32695374431182894,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,28.0,0.0,1.0,0.0,Healthy
Hritik14/BashServerClient,1.0,1.0,1.0,0.0,0.0,Shell,-0.47416744081866513,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0,1.0,0.0,Unhealthy
byt3bl33d3r/CME-PowerShell-Scripts,41.0,30.0,1.0,1.0,0.0,PowerShell,-0.2386255264077272,0,-0.18172218117302072,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,70.0,0.5,1.0,1.0,Healthy
Clueless-Community/collegeAPI,11.0,1.0,1.0,0.0,0.0,Python,-0.41528196221593067,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,11.0,0.0,1.0,0.0,Healthy
byt3bl33d3r/DHCPShock,81.0,31.0,1.0,1.0,0.0,Python,-0.0030836119967892566,0,-0.17391135778484632,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,111.0,0.5,1.0,1.0,Healthy
byt3bl33d3r/hookme,12.0,5.0,1.0,0.0,0.0,C#,-0.4093934143556572,0,-0.37699276587738106,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,16.0,0.0,1.0,0.0,Healthy
xchanmolx/E-CommerceApp,49.0,2.0,1.0,0.0,0.0,C#,-0.1915171435255396,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,50.0,0.0,1.0,0.0,Healthy
EddieHubCommunity/gh-action-open-source-labels,16.0,18.0,1.0,0.0,10.0,Unknown,-0.3858392229145634,0,-0.2754520618311137,0,-0.23610252708550783,0,-0.15394620170481416,0,0.04580573659858076,0,3.3,0.0,0.1,0.0,Unhealthy
EddieHubCommunity/LiveStream-GitOps-Demo,9.0,2.0,1.0,0.0,2.0,JavaScript,-0.4270590579364775,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,5.0,0.0,0.5,0.0,Unhealthy
shreyashankar/datatracker,5.0,0.0,1.0,0.0,0.0,Python,-0.45061324937757136,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,4.0,0.0,1.0,0.0,Unhealthy
masterpranay1/form-validator,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
DeepGautamFullStack/Integrating-Chart-Js-in-Angular-7,16.0,8.0,1.0,0.0,0.0,TypeScript,-0.3858392229145634,0,-0.3535602957128578,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,23.0,0.0,1.0,0.0,Healthy
unnat404/eCommerce,2.0,0.0,1.0,0.0,0.0,JavaScript,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0,1.0,0.0,Unhealthy
adil-Pathan/github-slideshow,0.0,0.0,1.0,0.0,8.0,Ruby,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.00835871105813519,0,-0.125,0.0,0.125,0.0,Unhealthy
unnat404/My-DSA-Handbook,3.0,1.0,1.0,0.0,0.0,C++,-0.4623903450981182,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,3.0,0.0,1.0,0.0,Unhealthy
benawad/apollo-link-state-tutorial,27.0,9.0,1.0,0.0,0.0,TypeScript,-0.32106519645155546,0,-0.3457494723246834,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,35.0,0.0,1.0,0.0,Healthy
benawad/benawad.com,106.0,34.0,1.0,2.0,3.0,JavaScript,0.14413008451004694,0,-0.15047888762032308,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.14376983019992506,0,46.333333333333336,1.0,0.3333333333333333,0.6666666666666666,Healthy
benawad/cra-redux-saga,75.0,41.0,1.0,0.0,0.0,JavaScript,-0.038414899158429945,0,-0.0958031239031022,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,115.0,0.0,1.0,0.0,Healthy
SpaceLeft/Lavalink,1.0,0.0,1.0,2.0,2.0,Shell,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.17085205402828305,0,0.0,1.0,0.5,1.0,Unhealthy
jdrago999/AWS-S3,14.0,6.0,1.0,0.0,5.0,Perl,-0.3976163186351103,0,-0.3691819424892066,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.08960538254320911,0,3.8,0.0,0.2,0.0,Unhealthy
iamrajiv/helloworld-grpc-gateway,21.0,14.0,1.0,0.0,0.0,Go,-0.35639648361319615,0,-0.3066953553838113,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,34.0,0.0,1.0,0.0,Healthy
sagesharp/code-of-conduct-template,12.0,9.0,1.0,0.0,8.0,Unknown,-0.4093934143556572,0,-0.3457494723246834,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.00835871105813519,0,2.5,0.0,0.125,0.0,Unhealthy
openfoodfacts/.github,0.0,2.0,1.0,1.0,3.0,Unknown,-0.48005598867893856,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.14376983019992506,0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,Unhealthy
openfoodfacts/bio-codes,0.0,1.0,1.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,1.0,0.0,Unhealthy
openfoodfacts/egg-codes,1.0,1.0,1.0,0.0,0.0,Unknown,-0.47416744081866513,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0,1.0,0.0,Unhealthy
openfoodfacts/fastlane-descriptions,0.0,0.0,1.0,2.0,3.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.14376983019992506,0,-0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,Unhealthy
openfoodfacts/impactestimator,3.0,1.0,1.0,4.0,5.0,Python,-0.4623903450981182,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.013903423925610267,0,-0.08960538254320911,0,0.6,2.0,0.2,0.8,Unhealthy
hellofuddin/github-slideshow,0.0,0.0,1.0,0.0,2.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,-0.5,0.0,0.5,0.0,Unhealthy
lmgonzalves/elastic-range-input,34.0,7.0,1.0,0.0,0.0,CSS,-0.27984536142964134,0,-0.3613711191010322,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,40.0,0.0,1.0,0.0,Healthy
mattgallagher/CwlWhitespace,26.0,1.0,1.0,0.0,0.0,Swift,-0.32695374431182894,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,26.0,0.0,1.0,0.0,Healthy
shazow/colorlib,16.0,0.0,1.0,0.0,0.0,JavaScript,-0.3858392229145634,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,15.0,0.0,1.0,0.0,Healthy
mattgallagher/CwlViews,166.0,6.0,1.0,0.0,3.0,Swift,0.49744295612645384,0,-0.3691819424892066,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,57.0,0.0,0.3333333333333333,0.0,Healthy
saniya44/github-slideshow,0.0,0.0,1.0,3.0,8.0,Ruby,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.048914118370411236,0,-0.00835871105813519,0,-0.125,1.5,0.125,0.375,Unhealthy
lengstrom/blog,1.0,0.0,1.0,0.0,0.0,HTML,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,1.0,0.0,Unhealthy
lengstrom/Dangerous-Chef-Pioneer,5.0,605.0,1.0,0.0,0.0,JavaScript,-0.45061324937757136,0,4.309501267027266,1,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,609.0,0.0,1.0,0.0,Healthy
cyborgboy/intro-to-semgrep,0.0,0.0,1.0,1.0,2.0,TypeScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.17085205402828305,0,-0.5,0.5,0.5,0.5,Unhealthy
PragneshRamani/Coursera--Using-Databases-with-Python,24.0,60.0,1.0,2.0,0.0,JavaScript,-0.3387308400323758,0,0.052602520472211645,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.22501650168499898,0,83.0,1.0,1.0,2.0,Healthy
iamshaunjp/bootstrap-4-playlist,66.0,90.0,1.0,2.0,0.0,Unknown,-0.09141182990089099,0,0.28692722211744404,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.22501650168499898,0,155.0,1.0,1.0,2.0,Healthy
iamshaunjp/complete-mongodb,47.0,9.0,1.0,1.0,0.0,Unknown,-0.2032942392460865,0,-0.3457494723246834,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,55.0,0.5,1.0,1.0,Healthy
iamshaunjp/firestore-pagination-tutorial,19.0,16.0,1.0,0.0,0.0,Unknown,-0.36817357933374306,0,-0.2910737086074625,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,34.0,0.0,1.0,0.0,Healthy
justinshenk/deepemotion,12.0,7.0,1.0,0.0,2.0,JavaScript,-0.4093934143556572,0,-0.3613711191010322,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,9.0,0.0,0.5,0.0,Healthy
lukefire5156/REMOTE-EDUCATION-APP---EMAGISTER,6.0,1.0,1.0,0.0,0.0,Java,-0.44472470151729787,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0,1.0,0.0,Unhealthy
vasu-1/GithubBotApp,6.0,1.0,1.0,0.0,0.0,Python,-0.44472470151729787,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0,1.0,0.0,Unhealthy
carloscuesta/n26-github-actions-demo,1.0,0.0,1.0,0.0,0.0,JavaScript,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,1.0,0.0,Unhealthy
aloisdeniel/dart-opencage-geocoder,7.0,4.0,1.0,1.0,3.0,Dart,-0.43883615365702444,0,-0.38480358926555547,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.14376983019992506,0,3.3333333333333335,0.5,0.3333333333333333,0.3333333333333333,Unhealthy
aloisdeniel/feature_flags,18.0,1.0,1.0,1.0,0.0,Dart,-0.3740621271940165,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,18.0,0.5,1.0,1.0,Healthy
Anurag5086/chatify,0.0,1.0,1.0,0.0,3.0,JavaScript,-0.48005598867893856,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,0.0,0.0,0.3333333333333333,0.0,Unhealthy
JDevlieghere/InTeXration,18.0,4.0,1.0,0.0,0.0,Python,-0.3740621271940165,0,-0.38480358926555547,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,21.0,0.0,1.0,0.0,Healthy
KrauseFx/engagement-enhancer,3.0,0.0,1.0,0.0,0.0,Unknown,-0.4623903450981182,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,2.0,0.0,1.0,0.0,Unhealthy
artkirienko/int-flip,0.0,0.0,1.0,0.0,0.0,C,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
antoniaandreou/github-slideshow,0.0,0.0,1.0,0.0,8.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.00835871105813519,0,-0.125,0.0,0.125,0.0,Unhealthy
artkirienko/hlds-docker-dproto,19.0,2.0,1.0,0.0,0.0,Pawn,-0.36817357933374306,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,20.0,0.0,1.0,0.0,Healthy
artkirienko/int-null-even,0.0,0.0,1.0,1.0,0.0,C,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,-1.0,0.5,1.0,1.0,Unhealthy
KrauseFx/dotfiles,84.0,7.0,1.0,1.0,0.0,Shell,0.014582031584031088,0,-0.3613711191010322,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,90.0,0.5,1.0,1.0,Healthy
divyamagwl/Depocalypse,14.0,5.0,1.0,0.0,4.0,JavaScript,-0.3976163186351103,0,-0.37699276587738106,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.1166876063715671,0,4.5,0.0,0.25,0.0,Unhealthy
ritwickdey/Cake-Shop,44.0,40.0,1.0,1.0,0.0,C#,-0.22095988282690684,0,-0.1036139472912766,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,83.0,0.5,1.0,1.0,Healthy
ritwickdey/expensify-app,4.0,3.0,1.0,0.0,0.0,JavaScript,-0.4565017972378448,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0,1.0,0.0,Unhealthy
stong/infosec-resources,799.0,72.0,1.0,0.0,3.0,Unknown,4.224893751679547,1,0.1463324011303046,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,290.0,0.0,0.3333333333333333,0.0,Healthy
KrauseFx/certs,7.0,0.0,1.0,0.0,0.0,Unknown,-0.43883615365702444,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0,1.0,0.0,Unhealthy
KrauseFx/doesitrain.today,5.0,2.0,1.0,1.0,0.0,Ruby,-0.45061324937757136,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,6.0,0.5,1.0,1.0,Unhealthy
meenal21/meenal-jain,1.0,0.0,1.0,0.0,0.0,CSS,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,1.0,0.0,Unhealthy
ashryanbeats/favicon-export-for-xd,2.0,0.0,1.0,0.0,1.0,JavaScript,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.19793427785664103,0,1.0,0.0,1.0,0.0,Unhealthy
blackstorm0514/Moonsama-ERC1155-Subsquid,0.0,1.0,1.0,0.0,0.0,TypeScript,-0.48005598867893856,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,1.0,0.0,Unhealthy
blackstorm0514/opencart_bizzsite,8.0,0.0,1.0,0.0,0.0,PHP,-0.432947605796751,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,7.0,0.0,1.0,0.0,Unhealthy
meenal21/markdown-portfolio,0.0,0.0,1.0,0.0,2.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,-0.5,0.0,0.5,0.0,Unhealthy
Justin77777/github-slideshow,0.0,0.0,1.0,0.0,8.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.00835871105813519,0,-0.125,0.0,0.125,0.0,Unhealthy
5cientist/5cientist,2.0,0.0,1.0,0.0,0.0,Unknown,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0,1.0,0.0,Unhealthy
aka-jain/Github-Search,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
vitasha10/vkbot,6.0,1.0,1.0,0.0,0.0,PHP,-0.44472470151729787,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0,1.0,0.0,Unhealthy
jigar-sable/flipkart-mern,91.0,49.0,1.0,0.0,0.0,JavaScript,0.05580186660594523,0,-0.033316536797706894,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,139.0,0.0,1.0,0.0,Healthy
mattgallagher/Clocks,102.0,9.0,1.0,0.0,0.0,Swift,0.12057589306895317,0,-0.3457494723246834,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,110.0,0.0,1.0,0.0,Healthy
mattgallagher/CwlFeedReader,29.0,2.0,1.0,0.0,0.0,Swift,-0.3092881007310086,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,30.0,0.0,1.0,0.0,Healthy
shazow/colorblendy,22.0,1.0,1.0,0.0,3.0,JavaScript,-0.3505079357529227,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,7.333333333333333,0.0,0.3333333333333333,0.0,Unhealthy
shazow/communal,43.0,2.0,1.0,0.0,2.0,Go,-0.2268484306871803,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,22.0,0.0,0.5,0.0,Healthy
localstack/ci-plugin-circleci,3.0,0.0,1.0,0.0,3.0,Makefile,-0.4623903450981182,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,0.6666666666666666,0.0,0.3333333333333333,0.0,Unhealthy
AshAman999/Link-Shortner,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
bradtraversy/breaking-bad-cast,225.0,150.0,1.0,2.0,6.0,JavaScript,0.8448672798825873,0,0.7555766254079087,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.06252315871485115,0,62.333333333333336,1.0,0.16666666666666666,0.3333333333333333,Healthy
bradtraversy/breakout_desktop_nw,83.0,27.0,1.0,8.0,0.0,JavaScript,0.00869348372375764,0,-0.20515465133754396,0,-0.23610252708550783,0,0.12613935385359362,0,-0.22501650168499898,0,109.0,4.0,1.0,8.0,Healthy
saurabhdaware/abell-source-devto,0.0,0.0,1.0,3.0,2.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.048914118370411236,0,-0.17085205402828305,0,-0.5,1.5,0.5,1.5,Unhealthy
saurabhdaware/blep,14.0,1.0,1.0,0.0,0.0,JavaScript,-0.3976163186351103,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,14.0,0.0,1.0,0.0,Healthy
saurabhdaware/import-ls,9.0,0.0,1.0,0.0,0.0,JavaScript,-0.4270590579364775,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,8.0,0.0,1.0,0.0,Healthy
EstrelaE/quadras-dos-santos,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
goforbg/ClickableMapView,36.0,8.0,1.0,1.0,2.0,Kotlin,-0.2680682657090944,0,-0.3535602957128578,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.17085205402828305,0,21.5,0.5,0.5,0.5,Healthy
lucianmarin/instanote,17.0,2.0,1.0,0.0,0.0,PHP,-0.37995067505429,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,18.0,0.0,1.0,0.0,Healthy
lucianmarin/logparser,137.0,2.0,1.0,0.0,0.0,Python,0.3266750681785239,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,138.0,0.0,1.0,0.0,Healthy
lucianmarin/pressdown,2.0,0.0,1.0,1.0,0.0,PHP,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,1.0,0.5,1.0,1.0,Unhealthy
lucianmarin/pybench,6.0,1.0,1.0,1.0,0.0,Python,-0.44472470151729787,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,6.0,0.5,1.0,1.0,Unhealthy
lucianmarin/wp-journalist,6.0,2.0,1.0,0.0,2.0,PHP,-0.44472470151729787,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,3.5,0.0,0.5,0.0,Unhealthy
brettkromkamp/knowledge-graph-experiments,1.0,0.0,1.0,0.0,0.0,Python,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,1.0,0.0,Unhealthy
