repositories,stars_count,forks_count,issues_count,pull_requests,contributors,language,stars_count_zs,stars_count_outlier,forks_count_zs,forks_count_outlier,issues_count_zs,issues_count_outlier,pull_requests_zs,pull_requests_outlier,contributors_zs,contributors_outlier,health_score,activity_ratio
adil-Pathan/github-slideshow,0.0,0.0,1.0,0.0,8.0,Ruby,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.00835871105813519,0,-0.125,0.0
unnat404/My-DSA-Handbook,3.0,1.0,1.0,0.0,0.0,C++,-0.4623903450981182,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,3.0,0.0
benawad/apollo-link-state-tutorial,27.0,9.0,1.0,0.0,0.0,TypeScript,-0.32106519645155546,0,-0.3457494723246834,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,35.0,0.0
benawad/benawad.com,106.0,34.0,1.0,2.0,3.0,JavaScript,0.14413008451004694,0,-0.15047888762032308,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.14376983019992506,0,46.333333333333336,1.0
benawad/cra-redux-saga,75.0,41.0,1.0,0.0,0.0,JavaScript,-0.038414899158429945,0,-0.0958031239031022,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,115.0,0.0
SpaceLeft/Lavalink,1.0,0.0,1.0,2.0,2.0,Shell,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.17085205402828305,0,0.0,1.0
jdrago999/AWS-S3,14.0,6.0,1.0,0.0,5.0,Perl,-0.3976163186351103,0,-0.3691819424892066,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.08960538254320911,0,3.8,0.0
iamrajiv/helloworld-grpc-gateway,21.0,14.0,1.0,0.0,0.0,Go,-0.35639648361319615,0,-0.3066953553838113,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,34.0,0.0
sagesharp/code-of-conduct-template,12.0,9.0,1.0,0.0,8.0,Unknown,-0.4093934143556572,0,-0.3457494723246834,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.00835871105813519,0,2.5,0.0
openfoodfacts/.github,0.0,2.0,1.0,1.0,3.0,Unknown,-0.48005598867893856,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.14376983019992506,0,0.3333333333333333,0.5
openfoodfacts/bio-codes,0.0,1.0,1.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
openfoodfacts/egg-codes,1.0,1.0,1.0,0.0,0.0,Unknown,-0.47416744081866513,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0
openfoodfacts/fastlane-descriptions,0.0,0.0,1.0,2.0,3.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.14376983019992506,0,-0.3333333333333333,1.0
openfoodfacts/impactestimator,3.0,1.0,1.0,4.0,5.0,Python,-0.4623903450981182,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.013903423925610267,0,-0.08960538254320911,0,0.6,2.0
hellofuddin/github-slideshow,0.0,0.0,1.0,0.0,2.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,-0.5,0.0
lmgonzalves/elastic-range-input,34.0,7.0,1.0,0.0,0.0,CSS,-0.27984536142964134,0,-0.3613711191010322,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,40.0,0.0
mattgallagher/CwlWhitespace,26.0,1.0,1.0,0.0,0.0,Swift,-0.32695374431182894,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,26.0,0.0
shazow/colorlib,16.0,0.0,1.0,0.0,0.0,JavaScript,-0.3858392229145634,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,15.0,0.0
mattgallagher/CwlViews,166.0,6.0,1.0,0.0,3.0,Swift,0.49744295612645384,0,-0.3691819424892066,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,57.0,0.0
saniya44/github-slideshow,0.0,0.0,1.0,3.0,8.0,Ruby,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.048914118370411236,0,-0.00835871105813519,0,-0.125,1.5
lengstrom/blog,1.0,0.0,1.0,0.0,0.0,HTML,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
lengstrom/Dangerous-Chef-Pioneer,5.0,605.0,1.0,0.0,0.0,JavaScript,-0.45061324937757136,0,4.309501267027266,1,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,609.0,0.0
cyborgboy/intro-to-semgrep,0.0,0.0,1.0,1.0,2.0,TypeScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.17085205402828305,0,-0.5,0.5
PragneshRamani/Coursera--Using-Databases-with-Python,24.0,60.0,1.0,2.0,0.0,JavaScript,-0.3387308400323758,0,0.052602520472211645,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.22501650168499898,0,83.0,1.0
iamshaunjp/bootstrap-4-playlist,66.0,90.0,1.0,2.0,0.0,Unknown,-0.09141182990089099,0,0.28692722211744404,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.22501650168499898,0,155.0,1.0
iamshaunjp/complete-mongodb,47.0,9.0,1.0,1.0,0.0,Unknown,-0.2032942392460865,0,-0.3457494723246834,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,55.0,0.5
iamshaunjp/firestore-pagination-tutorial,19.0,16.0,1.0,0.0,0.0,Unknown,-0.36817357933374306,0,-0.2910737086074625,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,34.0,0.0
justinshenk/deepemotion,12.0,7.0,1.0,0.0,2.0,JavaScript,-0.4093934143556572,0,-0.3613711191010322,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,9.0,0.0
lukefire5156/REMOTE-EDUCATION-APP---EMAGISTER,6.0,1.0,1.0,0.0,0.0,Java,-0.44472470151729787,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0
vasu-1/GithubBotApp,6.0,1.0,1.0,0.0,0.0,Python,-0.44472470151729787,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0
carloscuesta/n26-github-actions-demo,1.0,0.0,1.0,0.0,0.0,JavaScript,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
aloisdeniel/dart-opencage-geocoder,7.0,4.0,1.0,1.0,3.0,Dart,-0.43883615365702444,0,-0.38480358926555547,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.14376983019992506,0,3.3333333333333335,0.5
aloisdeniel/feature_flags,18.0,1.0,1.0,1.0,0.0,Dart,-0.3740621271940165,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,18.0,0.5
Anurag5086/chatify,0.0,1.0,1.0,0.0,3.0,JavaScript,-0.48005598867893856,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,0.0,0.0
JDevlieghere/InTeXration,18.0,4.0,1.0,0.0,0.0,Python,-0.3740621271940165,0,-0.38480358926555547,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,21.0,0.0
KrauseFx/engagement-enhancer,3.0,0.0,1.0,0.0,0.0,Unknown,-0.4623903450981182,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,2.0,0.0
artkirienko/int-flip,0.0,0.0,1.0,0.0,0.0,C,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
antoniaandreou/github-slideshow,0.0,0.0,1.0,0.0,8.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.00835871105813519,0,-0.125,0.0
artkirienko/hlds-docker-dproto,19.0,2.0,1.0,0.0,0.0,Pawn,-0.36817357933374306,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,20.0,0.0
artkirienko/int-null-even,0.0,0.0,1.0,1.0,0.0,C,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,-1.0,0.5
KrauseFx/dotfiles,84.0,7.0,1.0,1.0,0.0,Shell,0.014582031584031088,0,-0.3613711191010322,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,90.0,0.5
divyamagwl/Depocalypse,14.0,5.0,1.0,0.0,4.0,JavaScript,-0.3976163186351103,0,-0.37699276587738106,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.1166876063715671,0,4.5,0.0
ritwickdey/Cake-Shop,44.0,40.0,1.0,1.0,0.0,C#,-0.22095988282690684,0,-0.1036139472912766,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,83.0,0.5
ritwickdey/expensify-app,4.0,3.0,1.0,0.0,0.0,JavaScript,-0.4565017972378448,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0
stong/infosec-resources,799.0,72.0,1.0,0.0,3.0,Unknown,4.224893751679547,1,0.1463324011303046,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,290.0,0.0
KrauseFx/certs,7.0,0.0,1.0,0.0,0.0,Unknown,-0.43883615365702444,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0
KrauseFx/doesitrain.today,5.0,2.0,1.0,1.0,0.0,Ruby,-0.45061324937757136,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,6.0,0.5
meenal21/meenal-jain,1.0,0.0,1.0,0.0,0.0,CSS,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
ashryanbeats/favicon-export-for-xd,2.0,0.0,1.0,0.0,1.0,JavaScript,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.19793427785664103,0,1.0,0.0
blackstorm0514/Moonsama-ERC1155-Subsquid,0.0,1.0,1.0,0.0,0.0,TypeScript,-0.48005598867893856,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
blackstorm0514/opencart_bizzsite,8.0,0.0,1.0,0.0,0.0,PHP,-0.432947605796751,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,7.0,0.0
meenal21/markdown-portfolio,0.0,0.0,1.0,0.0,2.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,-0.5,0.0
Justin77777/github-slideshow,0.0,0.0,1.0,0.0,8.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.00835871105813519,0,-0.125,0.0
5cientist/5cientist,2.0,0.0,1.0,0.0,0.0,Unknown,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0
aka-jain/Github-Search,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
vitasha10/vkbot,6.0,1.0,1.0,0.0,0.0,PHP,-0.44472470151729787,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0
jigar-sable/flipkart-mern,91.0,49.0,1.0,0.0,0.0,JavaScript,0.05580186660594523,0,-0.033316536797706894,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,139.0,0.0
mattgallagher/Clocks,102.0,9.0,1.0,0.0,0.0,Swift,0.12057589306895317,0,-0.3457494723246834,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,110.0,0.0
mattgallagher/CwlFeedReader,29.0,2.0,1.0,0.0,0.0,Swift,-0.3092881007310086,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,30.0,0.0
shazow/colorblendy,22.0,1.0,1.0,0.0,3.0,JavaScript,-0.3505079357529227,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,7.333333333333333,0.0
shazow/communal,43.0,2.0,1.0,0.0,2.0,Go,-0.2268484306871803,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,22.0,0.0
localstack/ci-plugin-circleci,3.0,0.0,1.0,0.0,3.0,Makefile,-0.4623903450981182,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,0.6666666666666666,0.0
AshAman999/Link-Shortner,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
bradtraversy/breaking-bad-cast,225.0,150.0,1.0,2.0,6.0,JavaScript,0.8448672798825873,0,0.7555766254079087,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.06252315871485115,0,62.333333333333336,1.0
bradtraversy/breakout_desktop_nw,83.0,27.0,1.0,8.0,0.0,JavaScript,0.00869348372375764,0,-0.20515465133754396,0,-0.23610252708550783,0,0.12613935385359362,0,-0.22501650168499898,0,109.0,4.0
saurabhdaware/abell-source-devto,0.0,0.0,1.0,3.0,2.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.048914118370411236,0,-0.17085205402828305,0,-0.5,1.5
saurabhdaware/blep,14.0,1.0,1.0,0.0,0.0,JavaScript,-0.3976163186351103,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,14.0,0.0
saurabhdaware/import-ls,9.0,0.0,1.0,0.0,0.0,JavaScript,-0.4270590579364775,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,8.0,0.0
EstrelaE/quadras-dos-santos,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
goforbg/ClickableMapView,36.0,8.0,1.0,1.0,2.0,Kotlin,-0.2680682657090944,0,-0.3535602957128578,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.17085205402828305,0,21.5,0.5
lucianmarin/instanote,17.0,2.0,1.0,0.0,0.0,PHP,-0.37995067505429,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,18.0,0.0
lucianmarin/logparser,137.0,2.0,1.0,0.0,0.0,Python,0.3266750681785239,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,138.0,0.0
lucianmarin/pressdown,2.0,0.0,1.0,1.0,0.0,PHP,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,1.0,0.5
lucianmarin/pybench,6.0,1.0,1.0,1.0,0.0,Python,-0.44472470151729787,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,6.0,0.5
lucianmarin/wp-journalist,6.0,2.0,1.0,0.0,2.0,PHP,-0.44472470151729787,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,3.5,0.0
brettkromkamp/knowledge-graph-experiments,1.0,0.0,1.0,0.0,0.0,Python,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
brettkromkamp/typed-tree,14.0,1.0,1.0,0.0,2.0,Python,-0.3976163186351103,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,7.0,0.0
Dashon-Hawkins/calculator-app,0.0,0.0,1.0,7.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,0.09112865940879265,0,-0.22501650168499898,0,-1.0,3.5
bradtraversy/brainjs_examples,105.0,58.0,1.0,0.0,3.0,JavaScript,0.1382415366497735,0,0.036980873695862816,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,54.0,0.0
bradtraversy/bootstrap-bootcamp-website,321.0,318.0,1.0,2.0,0.0,HTML,1.4101678744688382,0,2.06779495462121,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.22501650168499898,0,638.0,1.0
bradtraversy/bootsassy,6.0,3.0,1.0,0.0,0.0,JavaScript,-0.44472470151729787,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,8.0,0.0
AnkushMalaker/pretrained-dcnn-attention-ser,4.0,0.0,1.0,0.0,0.0,Python,-0.4565017972378448,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,3.0,0.0
rchtgpt/certifyed,2.0,0.0,1.0,0.0,2.0,Python,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,0.5,0.0
themaaz32/audio_playere_tet,17.0,13.0,1.0,0.0,0.0,Dart,-0.37995067505429,0,-0.3145061787719857,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,29.0,0.0
themaaz32/design_clone,38.0,32.0,1.0,0.0,0.0,Dart,-0.25629116998854756,0,-0.1661005343966719,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,69.0,0.0
GmGniap/MOHS_Scraper,0.0,0.0,1.0,0.0,0.0,Python,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
Debajyoti14/Meal-App,0.0,0.0,1.0,0.0,0.0,Dart,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
AnkushMalaker/HUSE,14.0,2.0,1.0,0.0,0.0,Python,-0.3976163186351103,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,15.0,0.0
jakearchibald/aac-decode-bug,0.0,2.0,1.0,0.0,0.0,HTML,-0.48005598867893856,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0
bradtraversy/bizlight_theme,43.0,18.0,1.0,0.0,0.0,CSS,-0.2268484306871803,0,-0.2754520618311137,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,60.0,0.0
jakearchibald/accept-encoding-range-test,2.0,2.0,1.0,1.0,0.0,JavaScript,-0.4682788929583917,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,3.0,0.5
jakearchibald/appcache-demo,240.0,44.0,1.0,0.0,0.0,Python,0.933195497786689,0,-0.07237065373857896,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,283.0,0.0
jakearchibald/async-waituntil-polyfill,31.0,4.0,1.0,0.0,0.0,JavaScript,-0.2975110050104617,0,-0.38480358926555547,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,34.0,0.0
securearth/backman,3.0,0.0,1.0,0.0,4.0,Python,-0.4623903450981182,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.1166876063715671,0,0.5,0.0
bradtraversy/a4app,82.0,52.0,1.0,1.0,2.0,TypeScript,0.002804935863484192,0,-0.009884066633183655,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.17085205402828305,0,66.5,0.5
bradtraversy/angular-crash-todolist,224.0,232.0,1.0,1.0,2.0,TypeScript,0.8389787320223138,0,1.3960641432382106,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.17085205402828305,0,227.5,0.5
hrushikesh-git/foodDom,0.0,0.0,1.0,5.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,0.021107270519190705,0,-0.22501650168499898,0,-1.0,2.5
itaditya/AM-admin-panel,0.0,0.0,1.0,1.0,0.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,-1.0,0.5
itaditya/AR-shopping,2.0,5.0,1.0,0.0,2.0,HTML,-0.4682788929583917,0,-0.37699276587738106,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,3.0,0.0
trailofbits/btfparse,5.0,1.0,1.0,0.0,3.0,C++,-0.45061324937757136,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,1.6666666666666667,0.0
RivaanRanawat/flutter-multiplayer-tictactoe,13.0,9.0,1.0,0.0,0.0,Dart,-0.40350486649538375,0,-0.3457494723246834,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,21.0,0.0
education/autograding-example-c,7.0,17.0,1.0,0.0,0.0,Shell,-0.43883615365702444,0,-0.2832628852192881,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,23.0,0.0
education/autograding-example-cpp,7.0,9.0,1.0,1.0,0.0,C++,-0.43883615365702444,0,-0.3457494723246834,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,15.0,0.5
education/autograding-example-java,21.0,59.0,1.0,1.0,0.0,Java,-0.35639648361319615,0,0.044791697084037234,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,79.0,0.5
education/autograding-example-python,31.0,86.0,1.0,3.0,0.0,Python,-0.2975110050104617,0,0.25568392856474637,0,-0.23610252708550783,0,-0.048914118370411236,0,-0.22501650168499898,0,116.0,1.5
trailofbits/brew-pip-audit,0.0,0.0,1.0,0.0,2.0,Ruby,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,-0.5,0.0
trailofbits/cfg-showcase,38.0,12.0,1.0,0.0,2.0,C++,-0.25629116998854756,0,-0.3223170021601601,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,24.5,0.0
Rivuozil/github-slideshow,0.0,0.0,1.0,0.0,8.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.00835871105813519,0,-0.125,0.0
jamesbachini/satoshisearch,0.0,2.0,1.0,0.0,2.0,JavaScript,-0.48005598867893856,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,0.5,0.0
Raz0r/codeql-uboot,0.0,0.0,1.0,0.0,2.0,CodeQL,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,-0.5,0.0
AnirudhDagar/comments,0.0,0.0,1.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
localstack/.github,3.0,2.0,1.0,0.0,2.0,Unknown,-0.4623903450981182,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,2.0,0.0
localstack/amplify-js-local,16.0,1.0,1.0,0.0,2.0,JavaScript,-0.3858392229145634,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,8.0,0.0
localstack/chalice-local,17.0,2.0,1.0,0.0,0.0,Python,-0.37995067505429,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,18.0,0.0
RivaanRanawat/cuadro,8.0,7.0,1.0,0.0,0.0,Dart,-0.432947605796751,0,-0.3613711191010322,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,14.0,0.0
eddiejaoude/BattleSnake,1.0,0.0,1.0,0.0,0.0,Gherkin,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
PranamBhat/Angular-Ivy-Compiler,0.0,1.0,1.0,0.0,2.0,TypeScript,-0.48005598867893856,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,0.0,0.0
devongovett/apple-color-emoji,54.0,11.0,1.0,2.0,4.0,JavaScript,-0.16207440422417235,0,-0.3301278255483346,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.1166876063715671,0,16.0,1.0
kaushik-rishi/codemirror-record,0.0,0.0,1.0,0.0,2.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,-0.5,0.0
kaushik-rishi/procmon,1.0,0.0,1.0,0.0,0.0,JavaScript,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
vaibhavdes/LearnDesignPatterns,0.0,0.0,1.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
ifnotak/Strenua,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
idvoretskyi/community-tools,0.0,0.0,1.0,0.0,0.0,CSS,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
DevGupta-ikr/github-slideshow,0.0,0.0,1.0,0.0,8.0,Ruby,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.00835871105813519,0,-0.125,0.0
devongovett/babel-plugin-transform-async-super,4.0,1.0,1.0,0.0,0.0,JavaScript,-0.4565017972378448,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,4.0,0.0
Ipseeta/JavaPractice,0.0,0.0,1.0,0.0,0.0,Java,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
devongovett/babel-plugin-transform-glob-import,5.0,4.0,1.0,3.0,0.0,JavaScript,-0.45061324937757136,0,-0.38480358926555547,0,-0.23610252708550783,0,-0.048914118370411236,0,-0.22501650168499898,0,8.0,1.5
devongovett/bmp.js,14.0,3.0,1.0,0.0,0.0,CoffeeScript,-0.3976163186351103,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,16.0,0.0
devongovett/bundler-algorithm,28.0,2.0,1.0,0.0,0.0,Rust,-0.315176648591282,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,29.0,0.0
